swap_index,sol_in_SOL,price_per_token_SOL,retain_multiplier,total_sol_raised,total_tokens_minted,tokens_out_estimate,tokens_out_actual
284,0.006200,3.1336807287e-8,0.1637345615,1.760800,59487464000000000,197889000000000,197889000000000
285,0.006200,3.1349042947e-8,0.1637968500,1.767000,59685276000000000,197812000000000,197812000000000
286,0.006200,3.1361280994e-8,0.1638591385,1.773200,59883011000000000,197735000000000,197735000000000
287,0.006200,3.1373521431e-8,0.1639214270,1.779400,60080668000000000,197657000000000,197657000000000
288,0.006200,3.1385764255e-8,0.1639837155,1.785600,60278248000000000,197580000000000,197580000000000
289,0.006200,3.1398009468e-8,0.1640460041,1.791800,60475752000000000,197504000000000,197504000000000
290,0.006200,3.1410257069e-8,0.1641082926,1.798000,60673178000000000,197426000000000,197426000000000
291,0.006200,3.1422507058e-8,0.1641705811,1.804200,60870527000000000,197349000000000,197349000000000
292,0.006200,3.1434759435e-8,0.1642328696,1.810400,61067800000000000,197273000000000,197273000000000
293,0.006200,3.1447014201e-8,0.1642951581,1.816600,61264995000000000,197195000000000,197195000000000
294,0.006200,3.1459271355e-8,0.1643574466,1.822800,61462114000000000,197119000000000,197119000000000
295,0.006200,3.1471530898e-8,0.1644197351,1.829000,61659156000000000,197042000000000,197042000000000
296,0.006200,3.1483792829e-8,0.1644820236,1.835200,61856121000000000,196965000000000,196965000000000
297,0.006200,3.1496057147e-8,0.1645443121,1.841400,62053009000000000,196888000000000,196888000000000
298,0.006200,3.1508323855e-8,0.1646066006,1.847600,62249821000000000,196812000000000,196812000000000
299,0.006200,3.1520592950e-8,0.1646688892,1.853800,62446556000000000,196735000000000,196735000000000
300,0.006200,3.1532864434e-8,0.1647311777,1.860000,62643214000000000,196658000000000,196658000000000
301,0.006200,3.1545138306e-8,0.1647934662,1.866200,62839796000000000,196582000000000,196582000000000
302,0.006200,3.1557414566e-8,0.1648557547,1.872400,63036302000000000,196506000000000,196506000000000
303,0.006200,3.1569693215e-8,0.1649180432,1.878600,63232731000000000,196429000000000,196429000000000
304,0.006200,3.1581974252e-8,0.1649803317,1.884800,63429084000000000,196353000000000,196353000000000
305,0.006200,3.1594257677e-8,0.1650426202,1.891000,63625360000000000,196276000000000,196276000000000
306,0.006200,3.1606543491e-8,0.1651049087,1.897200,63821560000000000,196200000000000,196200000000000
307,0.006200,3.1618831692e-8,0.1651671972,1.903400,64017684000000000,196124000000000,196124000000000
308,0.006200,3.1631122282e-8,0.1652294857,1.909600,64213731000000000,196047000000000,196047000000000
309,0.006200,3.1643415261e-8,0.1652917743,1.915800,64409703000000000,195972000000000,195972000000000
310,0.006200,3.1655710627e-8,0.1653540628,1.922000,64605598000000000,195895000000000,195895000000000
311,0.006200,3.1668008382e-8,0.1654163513,1.928200,64801417000000000,195819000000000,195819000000000
312,0.006200,3.1680308525e-8,0.1654786398,1.934400,64997160000000000,195743000000000,195743000000000
313,0.006200,3.1692611057e-8,0.1655409283,1.940600,65192828000000000,195668000000000,195668000000000
314,0.006200,3.1704915977e-8,0.1656032168,1.946800,65388419000000000,195591000000000,195591000000000
315,0.006200,3.1717223285e-8,0.1656655053,1.953000,65583934000000000,195515000000000,195515000000000
316,0.006200,3.1729532981e-8,0.1657277938,1.959200,65779374000000000,195440000000000,195440000000000
317,0.006200,3.1741845065e-8,0.1657900823,1.965400,65974737000000000,195363000000000,195363000000000
318,0.006200,3.1754159538e-8,0.1658523708,1.971600,66170025000000000,195288000000000,195288000000000
319,0.006200,3.1766476399e-8,0.1659146593,1.977800,66365237000000000,195212000000000,195212000000000
320,0.006200,3.1778795649e-8,0.1659769479,1.984000,66560374000000000,195137000000000,195137000000000
321,0.006200,3.1791117286e-8,0.1660392364,1.990200,66755435000000000,195061000000000,195061000000000
322,0.006200,3.1803441312e-8,0.1661015249,1.996400,66950420000000000,194985000000000,194985000000000
323,0.006200,3.1815767727e-8,0.1661638134,2.002600,67145330000000000,194910000000000,194910000000000
324,0.006200,3.1828096529e-8,0.1662261019,2.008800,67340164000000000,194834000000000,194834000000000
325,0.006200,3.1840427720e-8,0.1662883904,2.015000,67534922000000000,194758000000000,194758000000000
326,0.006200,3.1852761299e-8,0.1663506789,2.021200,67729606000000000,194684000000000,194684000000000
327,0.006200,3.1865097266e-8,0.1664129674,2.027400,67924214000000000,194608000000000,194608000000000
328,0.006200,3.1877435622e-8,0.1664752559,2.033600,68118746000000000,194532000000000,194532000000000
329,0.006200,3.1889776366e-8,0.1665375444,2.039800,68313204000000000,194458000000000,194458000000000
330,0.006200,3.1902119498e-8,0.1665998330,2.046000,68507586000000000,194382000000000,194382000000000
331,0.006200,3.1914465019e-8,0.1666621215,2.052200,68701893000000000,194307000000000,194307000000000
332,0.006200,3.1926812927e-8,0.1667244100,2.058400,68896124000000000,194231000000000,194231000000000
333,0.006200,3.1939163224e-8,0.1667866985,2.064600,69090281000000000,194157000000000,194157000000000
334,0.006200,3.1951515910e-8,0.1668489870,2.070800,69284362000000000,194081000000000,194081000000000
335,0.006200,3.1963870983e-8,0.1669112755,2.077000,69478369000000000,194007000000000,194007000000000
336,0.006200,3.1976228445e-8,0.1669735640,2.083200,69672300000000000,193931000000000,193931000000000
337,0.006200,3.1988588295e-8,0.1670358525,2.089400,69866157000000000,193857000000000,193857000000000
338,0.006200,3.2000950534e-8,0.1670981410,2.095600,70059939000000000,193782000000000,193782000000000
339,0.006200,3.2013315160e-8,0.1671604295,2.101800,70253645000000000,193706000000000,193706000000000
340,0.006200,3.2025682175e-8,0.1672227181,2.108000,70447277000000000,193632000000000,193632000000000
341,0.006200,3.2038051579e-8,0.1672850066,2.114200,70640835000000000,193558000000000,193558000000000
342,0.006200,3.2050423370e-8,0.1673472951,2.120400,70834317000000000,193482000000000,193482000000000
343,0.006200,3.2062797550e-8,0.1674095836,2.126600,71027725000000000,193408000000000,193408000000000
344,0.006200,3.2075174118e-8,0.1674718721,2.132800,71221058000000000,193333000000000,193333000000000
345,0.006200,3.2087553075e-8,0.1675341606,2.139000,71414317000000000,193259000000000,193259000000000
346,0.006200,3.2099934419e-8,0.1675964491,2.145200,71607501000000000,193184000000000,193184000000000
347,0.006200,3.2112318152e-8,0.1676587376,2.151400,71800611000000000,193110000000000,193110000000000
348,0.006200,3.2124704273e-8,0.1677210261,2.157600,71993646000000000,193035000000000,193035000000000
349,0.006200,3.2137092783e-8,0.1677833146,2.163800,72186606000000000,192960000000000,192960000000000
350,0.006200,3.2149483681e-8,0.1678456031,2.170000,72379493000000000,192887000000000,192887000000000
351,0.006200,3.2161876967e-8,0.1679078917,2.176200,72572305000000000,192812000000000,192812000000000
352,0.006200,3.2174272641e-8,0.1679701802,2.182400,72765042000000000,192737000000000,192737000000000
353,0.006200,3.2186670704e-8,0.1680324687,2.188600,72957706000000000,192664000000000,192664000000000
354,0.006200,3.2199071155e-8,0.1680947572,2.194800,73150295000000000,192589000000000,192589000000000
355,0.006200,3.2211473994e-8,0.1681570457,2.201000,73342810000000000,192515000000000,192515000000000
356,0.006200,3.2223879221e-8,0.1682193342,2.207200,73535251000000000,192441000000000,192441000000000
357,0.006200,3.2236286837e-8,0.1682816227,2.213400,73727618000000000,192367000000000,192367000000000
358,0.006200,3.2248696841e-8,0.1683439112,2.219600,73919911000000000,192293000000000,192293000000000
359,0.006200,3.2261109234e-8,0.1684061997,2.225800,74112129000000000,192218000000000,192218000000000
360,0.006200,3.2273524014e-8,0.1684684882,2.232000,74304274000000000,192145000000000,192145000000000
361,0.006200,3.2285941183e-8,0.1685307768,2.238200,74496345000000000,192071000000000,192071000000000
362,0.006200,3.2298360740e-8,0.1685930653,2.244400,74688343000000000,191998000000000,191998000000000
363,0.006200,3.2310782686e-8,0.1686553538,2.250600,74880266000000000,191923000000000,191923000000000
364,0.006200,3.2323207019e-8,0.1687176423,2.256800,75072115000000000,191849000000000,191849000000000
365,0.006200,3.2335633741e-8,0.1687799308,2.263000,75263891000000000,191776000000000,191776000000000
366,0.006200,3.2348062852e-8,0.1688422193,2.269200,75455593000000000,191702000000000,191702000000000
367,0.006200,3.2360494350e-8,0.1689045078,2.275400,75647222000000000,191629000000000,191629000000000
368,0.006200,3.2372928237e-8,0.1689667963,2.281600,75838776000000000,191554000000000,191554000000000
369,0.006200,3.2385364512e-8,0.1690290848,2.287800,76030258000000000,191482000000000,191482000000000
370,0.006200,3.2397803176e-8,0.1690913733,2.294000,76221666000000000,191408000000000,191408000000000
371,0.006200,3.2410244227e-8,0.1691536619,2.300200,76413000000000000,191334000000000,191334000000000
372,0.006200,3.2422687667e-8,0.1692159504,2.306400,76604261000000000,191261000000000,191261000000000
373,0.006200,3.2435133495e-8,0.1692782389,2.312600,76795448000000000,191187000000000,191187000000000
374,0.006200,3.2447581712e-8,0.1693405274,2.318800,76986562000000000,191114000000000,191114000000000
375,0.006200,3.2460032317e-8,0.1694028159,2.325000,77177603000000000,191041000000000,191041000000000
376,0.006200,3.2472485310e-8,0.1694651044,2.331200,77368570000000000,190967000000000,190967000000000
377,0.006200,3.2484940691e-8,0.1695273929,2.337400,77559465000000000,190895000000000,190895000000000
378,0.006200,3.2497398461e-8,0.1695896814,2.343600,77750286000000000,190821000000000,190821000000000
379,0.006200,3.2509858619e-8,0.1696519699,2.349800,77941034000000000,190748000000000,190748000000000
380,0.006200,3.2522321165e-8,0.1697142584,2.356000,78131709000000000,190675000000000,190675000000000
381,0.006200,3.2534786099e-8,0.1697765470,2.362200,78322310000000000,190601000000000,190601000000000
382,0.006200,3.2547253422e-8,0.1698388355,2.368400,78512839000000000,190529000000000,190529000000000
383,0.006200,3.2559723133e-8,0.1699011240,2.374600,78703295000000000,190456000000000,190456000000000
384,0.006200,3.2572195233e-8,0.1699634125,2.380800,78893678000000000,190383000000000,190383000000000
385,0.006200,3.2584669720e-8,0.1700257010,2.387000,79083988000000000,190310000000000,190310000000000
386,0.006200,3.2597146596e-8,0.1700879895,2.393200,79274225000000000,190237000000000,190237000000000
387,0.006200,3.2609625860e-8,0.1701502780,2.399400,79464389000000000,190164000000000,190164000000000
388,0.006200,3.2622107513e-8,0.1702125665,2.405600,79654481000000000,190092000000000,190092000000000
389,0.006200,3.2634591553e-8,0.1702748550,2.411800,79844499000000000,190018000000000,190018000000000
390,0.006200,3.2647077982e-8,0.1703371435,2.418000,80034446000000000,189947000000000,189947000000000
391,0.006200,3.2659566800e-8,0.1703994320,2.424200,80224319000000000,189873000000000,189873000000000
392,0.006200,3.2672058005e-8,0.1704617206,2.430400,80414120000000000,189801000000000,189801000000000
393,0.006200,3.2684551599e-8,0.1705240091,2.436600,80603848000000000,189728000000000,189728000000000
394,0.006200,3.2697047581e-8,0.1705862976,2.442800,80793504000000000,189656000000000,189656000000000
395,0.006200,3.2709545952e-8,0.1706485861,2.449000,80983087000000000,189583000000000,189583000000000
396,0.006200,3.2722046710e-8,0.1707108746,2.455200,81172598000000000,189511000000000,189511000000000
397,0.006200,3.2734549857e-8,0.1707731631,2.461400,81362037000000000,189439000000000,189439000000000
398,0.006200,3.2747055392e-8,0.1708354516,2.467600,81551403000000000,189366000000000,189366000000000
399,0.006200,3.2759563316e-8,0.1708977401,2.473800,81740697000000000,189294000000000,189294000000000
400,0.006200,3.2772073628e-8,0.1709600286,2.480000,81929918000000000,189221000000000,189221000000000
401,0.006200,3.2784586328e-8,0.1710223171,2.486200,82119068000000000,189150000000000,189150000000000
402,0.006200,3.2797101416e-8,0.1710846057,2.492400,82308145000000000,189077000000000,189077000000000
403,0.006200,3.2809618893e-8,0.1711468942,2.498600,82497150000000000,189005000000000,189005000000000
404,0.006200,3.2822138758e-8,0.1712091827,2.504800,82686083000000000,188933000000000,188933000000000
405,0.006200,3.2834661011e-8,0.1712714712,2.511000,82874944000000000,188861000000000,188861000000000
406,0.006200,3.2847185652e-8,0.1713337597,2.517200,83063733000000000,188789000000000,188789000000000
407,0.006200,3.2859712682e-8,0.1713960482,2.523400,83252449000000000,188716000000000,188716000000000
408,0.006200,3.2872242100e-8,0.1714583367,2.529600,83441094000000000,188645000000000,188645000000000
409,0.006200,3.2884773907e-8,0.1715206252,2.535800,83629667000000000,188573000000000,188573000000000
410,0.006200,3.2897308101e-8,0.1715829137,2.542000,83818169000000000,188502000000000,188502000000000
411,0.006200,3.2909844684e-8,0.1716452022,2.548200,84006598000000000,188429000000000,188429000000000
412,0.006200,3.2922383655e-8,0.1717074908,2.554400,84194956000000000,188358000000000,188358000000000
413,0.006200,3.2934925015e-8,0.1717697793,2.560600,84383241000000000,188285000000000,188285000000000
414,0.006200,3.2947468762e-8,0.1718320678,2.566800,84571456000000000,188215000000000,188215000000000
415,0.006200,3.2960014898e-8,0.1718943563,2.573000,84759598000000000,188142000000000,188142000000000
416,0.006200,3.2972563423e-8,0.1719566448,2.579200,84947669000000000,188071000000000,188071000000000
417,0.006200,3.2985114335e-8,0.1720189333,2.585400,85135668000000000,187999000000000,187999000000000
418,0.006200,3.2997667636e-8,0.1720812218,2.591600,85323596000000000,187928000000000,187928000000000
419,0.006200,3.3010223325e-8,0.1721435103,2.597800,85511453000000000,187857000000000,187857000000000
420,0.006200,3.3022781403e-8,0.1722057988,2.604000,85699237000000000,187784000000000,187784000000000
421,0.006200,3.3035341868e-8,0.1722680873,2.610200,85886951000000000,187714000000000,187714000000000
422,0.006200,3.3047904722e-8,0.1723303759,2.616400,86074593000000000,187642000000000,187642000000000
423,0.006200,3.3060469965e-8,0.1723926644,2.622600,86262164000000000,187571000000000,187571000000000
424,0.006200,3.3073037595e-8,0.1724549529,2.628800,86449663000000000,187499000000000,187499000000000
425,0.006200,3.3085607614e-8,0.1725172414,2.635000,86637092000000000,187429000000000,187429000000000
426,0.006200,3.3098180021e-8,0.1725795299,2.641200,86824449000000000,187357000000000,187357000000000
427,0.006200,3.3110754816e-8,0.1726418184,2.647400,87011735000000000,187286000000000,187286000000000
428,0.006200,3.3123332000e-8,0.1727041069,2.653600,87198949000000000,187214000000000,187214000000000
429,0.006200,3.3135911572e-8,0.1727663954,2.659800,87386093000000000,187144000000000,187144000000000
430,0.006200,3.3148493532e-8,0.1728286839,2.666000,87573166000000000,187073000000000,187073000000000
431,0.006200,3.3161077881e-8,0.1728909724,2.672200,87760167000000000,187001000000000,187001000000000
432,0.006200,3.3173664617e-8,0.1729532609,2.678400,87947098000000000,186931000000000,186931000000000
433,0.006200,3.3186253742e-8,0.1730155495,2.684600,88133958000000000,186860000000000,186860000000000
434,0.006200,3.3198845256e-8,0.1730778380,2.690800,88320747000000000,186789000000000,186789000000000
435,0.006200,3.3211439157e-8,0.1731401265,2.697000,88507465000000000,186718000000000,186718000000000
436,0.006200,3.3224035447e-8,0.1732024150,2.703200,88694112000000000,186647000000000,186647000000000
437,0.006200,3.3236634125e-8,0.1732647035,2.709400,88880689000000000,186577000000000,186577000000000
438,0.006200,3.3249235192e-8,0.1733269920,2.715600,89067194000000000,186505000000000,186505000000000
439,0.006200,3.3261838647e-8,0.1733892805,2.721800,89253630000000000,186436000000000,186436000000000
440,0.006200,3.3274444490e-8,0.1734515690,2.728000,89439994000000000,186364000000000,186364000000000
441,0.006200,3.3287052721e-8,0.1735138575,2.734200,89626288000000000,186294000000000,186294000000000
442,0.006200,3.3299663340e-8,0.1735761460,2.740400,89812511000000000,186223000000000,186223000000000
443,0.006200,3.3312276348e-8,0.1736384346,2.746600,89998664000000000,186153000000000,186153000000000
444,0.006200,3.3324891744e-8,0.1737007231,2.752800,90184746000000000,186082000000000,186082000000000
445,0.006200,3.3337509529e-8,0.1737630116,2.759000,90370758000000000,186012000000000,186012000000000
446,0.006200,3.3350129701e-8,0.1738253001,2.765200,90556700000000000,185942000000000,185942000000000
